skillID,commonName,commonValue
37120018,attackCount,4
37120018,mobCount,10
37120018,s2,1
37120019,maxLevel,30
37120019,damage,270+x
37120019,attackCount,4
37120019,mobCount,10
37120019,s2,1
37120024,damage,1
37120024,attackCount,1
37120024,mobCount,12
37120024,maxLevel,30
37120045,maxLevel,1
37120045,attackCount,2
37120043,maxLevel,1
37120043,damR,10
37120044,maxLevel,1
37120044,ignoreMobpdpR,20
37120046,maxLevel,1
37120046,damR,20
37120047,maxLevel,1
37120047,damR,15
37120048,maxLevel,1
37120048,x,100
37120049,maxLevel,1
37120049,x,50
37120051,maxLevel,1
37120051,coolTimeR,20
37120050,maxLevel,1
37120050,coolTimeR,20
37121052,maxLevel,1
37121052,mpCon,400
37121052,x,5
37121052,y,50
37121052,z,3
37121052,cooltime,150
37121052,w,750
37121052,v,250
37121052,v2,8
37121052,q,350
37121052,q2,450
37121052,s2,550
37121052,dot,8
37121052,damage,500
37121052,attackCount,15
37121052,mobCount,15
37121052,subTime,5
37121052,nbdR,30
37121053,maxLevel,1
37121053,mpCon,100
37121053,time,60
37121053,cooltime,120
37121053,indieDamR,10
37121054,maxLevel,1
37121054,mpCon,200
37121054,time,30
37121054,cooltime,210
37121054,x,70
37121054,y,50
37120055,maxLevel,1
37120055,damage,250
37120055,attackCount,8
37120055,mobCount,15
37120055,w,0
37120056,maxLevel,1
37120056,damage,350
37120056,attackCount,8
37120056,mobCount,15
37120056,w,2
37120057,maxLevel,1
37120057,damage,450
37120057,attackCount,8
37120057,mobCount,15
37120057,w,3
37120058,maxLevel,1
37120058,damage,550
37120058,attackCount,8
37120058,mobCount,15
37120058,w,4
37120059,maxLevel,1
37120059,range,600
50000012,maxLevel,20
50000012,x,x
50000012,y,x
50000012,z,x
50000073,maxLevel,30
50000073,x,x
50000073,y,x
50000073,z,x
50000074,maxLevel,1
50000074,x,20
50001085,mpCon,0
50001085,maxLevel,1
50000086,indiePad,5
50000086,maxLevel,1
50000086,time,600
50000086,indieMad,5
50000086,x,600
50001087,mpCon,0
50001087,maxLevel,1
50000088,maxLevel,1
50000088,time,600
50000088,x,600
50000088,indiePad,10
50000088,indieMad,10
50001090,mpCon,0
50001090,maxLevel,1
50000091,indiePad,5
50000091,maxLevel,1
50000091,time,600
50000091,indieMad,5
50000091,x,600
50001092,damage,1200
50001092,mobCount,15
50001092,maxLevel,1
50000093,maxLevel,1
50000093,damage,500
50000093,y,30
50000093,mobCount,6
50000093,z,20
50001094,damage,1500
50001094,mobCount,10
50001094,maxLevel,1
50001095,damage,300
50001095,mobCount,10
50001095,maxLevel,1
50000097,mpCon,0
50000097,damage,600
50000097,mobCount,10
50000097,maxLevel,1
50001098,mpCon,0
50001098,maxLevel,1
50001098,cooltime,5
50000099,damage,1200
50000099,mobCount,10
50000099,maxLevel,1
50000099,iceGageCon,20
50000099,prop,100
50000099,time,3
50000100,maxLevel,1
50000100,damage,500
50000100,attackCount,4
50000100,mobCount,10
50000100,iceGageCon,40
50000100,prop,100
50000100,dot,200
50000100,dotInterval,1
50000100,dotTime,5
50000103,maxLevel,1
50000103,mpCon,0
50000103,damage,900
50000103,iceGageCon,5
50000103,mobCount,10
50000103,prop,20
50000103,time,1
50000104,maxLevel,1
50000104,mobCount,10
50000104,mpCon,0
50000104,time,10
50000104,prop,50
50000104,x,2003
50000104,iceGageCon,60
50001105,maxLevel,1
50001105,morph,2002
50001105,mpCon,0
50001105,time,350
50001245,maxLevel,1
50001245,mpCon,100
50001245,cooltime,600
50001245,x,130000000
50000250,maxLevel,1
50000250,x,0
50000250,padR,10
50000250,madR,10
50001179,mpCon,0
50001179,maxLevel,1
50000180,maxLevel,1
50000180,time,600
50000180,x,600
50000180,indiePad,12
50000180,indieMad,12
50000190,maxLevel,1
50000190,madX,5
50000190,padX,5
50000190,strX,5
50000190,dexX,5
50000190,intX,5
50000190,lukX,5
50000202,maxLevel,6
50000202,x,x
50001214,maxLevel,2
50001214,mpCon,0
50001214,cooltime,180
50001214,time,15*x
50001214,x,1
50001214,y,3*x
50001214,z,10*x
50001214,indieDamR,10+5*x
50001251,maxLevel,1
51001004,maxLevel,20
51001004,mpCon,6+2*d(x/5)
51001004,damage,240+5*x
51001004,mobCount,5
51001004,range,400
51001005,maxLevel,1
51001005,cooltime,6
51001005,mpCon,20
51001005,x,12
51001005,hcCooltime,150
51001005,hcSummonHp,6
51001005,hcReflect,2
51001005,z,3
51001005,dotTime,10
51001005,w,200
51001005,u,7
51001005,u2,3
51001005,t,3
51001005,dotInterval,15
51001005,s,250
51001005,v,8
51001005,v2,4
51001005,s2,3
51001005,range,20
51001005,dot,4
51001005,y,3
51001005,q,5
51000001,maxLevel,15
51000001,pddX,50+10*x
51000001,mddX,50+10*x
51001003,mpCon,35-x-d(x/2)
51001003,maxLevel,10
51001003,x,400+25*x
51001003,y,300+20*x
51000002,maxLevel,10
51000002,accX,20*x
51000002,psdSpeed,5+2*x
51000002,psdJump,2*x
51000000,maxLevel,10
51000000,mhpR,2*x
51001006,maxLevel,1
51001006,x,420
51001006,y,3
51001006,cooltime,5
51001006,q,5
51001006,mpCon,20
51001006,s,4
51001007,maxLevel,1
51001007,x,380
51001007,y,3
51001007,cooltime,5
51001007,q,5
51001007,mpCon,20
51001007,s,4
51001008,maxLevel,1
51001008,x,340
51001008,y,3
51001008,cooltime,5
51001008,q,5
51001008,mpCon,20
51001008,s,4
51001009,maxLevel,1
51001009,x,290
51001009,y,3
51001009,cooltime,5
51001009,q,5
51001009,mpCon,20
51001009,s,4
51001010,maxLevel,1
51001010,x,240
51001010,y,3
51001010,cooltime,5
51001010,q,5
51001010,mpCon,20
51001010,s,4
51001011,maxLevel,275
51001011,mobCount,6
51001011,attackCount,2
51001011,damage,150+3*x
51001011,w,10
51001011,time,12
51001012,maxLevel,275
51001012,mobCount,7
51001012,attackCount,3
51001012,damage,200+3*x
51001012,w,15
51001012,time,12
51001013,maxLevel,275
51001013,mobCount,8
51001013,attackCount,4
51001013,damage,250+3*x
51001013,w,20
51001013,time,12
51101005,mpCon,8+2*d(x/4)
51101005,damage,85+3*x
51101005,mobCount,6
51101005,attackCount,6
51101005,maxLevel,20
51101006,mpCon,26+3*u(x/3)
51101006,damage,283+13*x
51101006,mobCount,6
51101006,attackCount,1
51101006,maxLevel,9
51101007,mpCon,26+3*u(x/3)
51101007,damage,283+13*x
51101007,mobCount,6
51101007,maxLevel,9
51101007,y,1300
51101007,maxUseCountInOneJump,1
51101007,z,150
51101004,mpCon,4+8*u(x/10)
51101004,indiePad,10+x
51101004,time,60+6*x
51101004,maxLevel,20
51101004,padX,x
51101003,mpCon,31-2*x
51101003,x,-2
51101003,time,18*x
51101003,maxLevel,10
51100001,mastery,10+4*x
51100001,accX,12*x
51100001,maxLevel,10
51100001,pdR,5+x
51100002,damage,30+x
51100002,prop,2*x
51100002,maxLevel,20
51100002,attackCount,3
51100000,strX,6*x
51100000,dexX,6*x
51100000,maxLevel,5
51111006,mpCon,14+u(x/4)
51111006,damage,330+4*x
51111006,mobCount,6
51111006,attackCount,3
51111006,maxLevel,20
51111005,mpCon,35-2*x
51111005,prop,20+8*x
51111005,time,6+4*u(x/3)
51111005,mobCount,10
51111005,maxLevel,10
51111005,cooltime,60
51111005,hcTime,1+2*u(x/5)
51111005,hcProp,6*x
51111008,maxLevel,20
51111008,indieDamR,1+d(x/5)
51111008,s,1
51111008,x,10+2*x
51111008,y,x
51111008,w,10+x
51111008,mpCon,15
51111008,q,20
51111008,z,4000
51111008,dot,4
51111004,mpCon,20+4*d(x/2)
51111004,time,60+12*x
51111004,x,10*x
51111004,y,6*x
51111004,z,6*x
51111004,maxLevel,10
51110009,maxLevel,1
51110009,x,250
51110009,dot,3
51110009,z,5
51110009,w,10
51110009,w2,30
51110009,s,250
51110009,s2,3
51110009,v,15
51110009,v2,7
51110009,u,45
51110009,y,5
51110009,q,5
51111011,maxLevel,275
51111011,mobCount,10
51111011,attackCount,5
51111011,damage,250+3*x
51111011,w,30
51111011,time,12
51111012,maxLevel,275
51111012,mobCount,15
51111012,attackCount,7
51111012,damage,250+3*x
51111012,w,45
51111012,time,12
51110000,hp,21*x+6
51110000,mp,6*x+6
51110000,maxLevel,14
51110000,hcHp,2100*x+600
51110001,strX,3*x
51110001,actionSpeed,-1
51110001,maxLevel,20
51110001,cr,x
51110001,pdR,u(x/2)
51110002,x,5+x
51110002,y,x
51110002,maxLevel,20
51111007,mpCon,20+5*d(x/5)
51111007,damage,330+4*x
51111007,mobCount,6
51111007,attackCount,3
51111007,maxLevel,20
51111007,prop,x
51111007,time,u(x/5)
51111007,hcTime,1
51111007,hcProp,u(x/4)
51110003,damR,20+4*x
51110003,maxLevel,10
51121005,mpCon,10+10*d(x/5)
51121005,x,u(x/2)
51121005,time,30*x
51121005,maxLevel,30
51121007,mpCon,20+2*d(x/5)
51121007,damage,120+3*x
51121007,attackCount,11
51121007,maxLevel,30
51121007,x,x
51121007,prop,20
51121007,time,10
51121007,mobCount,2
51121007,hcTime,u(x/10)
51121009,mpCon,40+x
51121009,maxLevel,30
51121009,damage,350+3*x
51121009,mobCount,7
51121009,attackCount,4
51121009,y,30
51121009,time,10
51121009,x,30
51121006,mpCon,30+2*d(x/3)
51121006,x,x
51121006,mobCount,1
51121006,maxLevel,30
51121006,y,3+d(x/6)
51121006,z,0
51120003,maxLevel,30
51120003,x,950-5*x
51120003,t,5+0.5*x
51120003,y,5
51120003,time,15
51120001,maxLevel,30
51120001,mastery,55+u(x/2)
51120001,padX,x
51120001,criticaldamage,5+d(x/6)
51120001,cr,5+d(x/3)
51120002,damage,65+x
51120002,prop,45+x
51120002,ar,u(x/3)
51120002,padX,x
51120002,maxLevel,30
51120002,attackCount,4
51120000,ignoreMobpdpR,10+2*x
51120000,maxLevel,15
51120000,x,2*x
51120004,maxLevel,30
51120004,stanceProp,40+2*x
51120043,maxLevel,1
51120043,time,20
51120044,maxLevel,1
51120044,x,20
51120045,maxLevel,1
51120045,y,10
51120045,z,10
51120056,maxLevel,1
51120056,damR,20
51120057,maxLevel,1
51120057,attackDelay,240
51120057,y,12
51120057,attackCount,4
51120057,mobCount,6
51120057,damage,75
51120057,z,100
51120057,x,30
51120057,time,10
51120057,subTime,800
51120058,maxLevel,1
51120058,attackCount,1
51120049,maxLevel,1
51120049,damR,20
51120050,maxLevel,1
51120050,prop,20
51120051,maxLevel,1
51120051,attackCount,1
51121052,maxLevel,1
51121052,mpCon,300
51121052,damage,600
51121052,attackCount,10
51121052,mobCount,15
51121052,prop,100
51121052,x,10
51121052,time,10
51121052,cooltime,15
51121053,maxLevel,1
51121053,mpCon,100
51121053,time,60
51121053,cooltime,120
51121053,indieDamR,10
51121054,maxLevel,1
51121054,mpCon,200
51121054,indiePad,0
51121054,indieMhpR,20
51121054,x,20
51121054,time,30
51121054,cooltime,210
51121054,indieDamR,10
51121054,y,500
51121054,t,0.5
60001000,maxLevel,3
60001000,mpCon,1+2*x
60001000,fixdamage,-5+15*x
60001001,maxLevel,3
60001001,x,1
60001001,mpCon,5*x
60001001,time,10*x
60001001,speed,5*x
60001001,cooltime,60
60000002,maxLevel,3
60000002,x,100+5*x
60000002,y,100
60000012,maxLevel,20
60000012,x,x
60000012,y,x
60000012,z,x
60001068,maxLevel,1
60001068,mpCon,8
60001068,x,1100
60000073,maxLevel,30
60000073,x,x
60000073,y,x
60000073,z,x
60001085,mpCon,0
60001085,maxLevel,1
60000086,indiePad,5
60000086,maxLevel,1
60000086,time,600
60000086,indieMad,5
60000086,x,600
60001087,mpCon,0
60001087,maxLevel,1
60000088,maxLevel,1
60000088,time,600
60000088,x,600
60000088,indiePad,10
60000088,indieMad,10
60001090,mpCon,0
60001090,maxLevel,1
60000091,indiePad,5
60000091,maxLevel,1
60000091,time,600
60000091,indieMad,5
60000091,x,600
60001092,damage,1200
60001092,mobCount,15
60001092,maxLevel,1
60000093,maxLevel,1
60000093,x,100
60000093,y,50
60000093,z,20
60001094,damage,1500
60001094,mobCount,10
60001094,maxLevel,1
60001095,damage,300
60001095,mobCount,10
60001095,maxLevel,1
60000097,mpCon,0
60000097,damage,600
60000097,mobCount,10
60000097,maxLevel,1
60001098,mpCon,0
60001098,maxLevel,1
60001098,cooltime,5
60000099,damage,1200
60000099,mobCount,10
60000099,maxLevel,1
60000099,iceGageCon,20
60000099,prop,100
60000099,time,3
60000100,maxLevel,1
60000100,damage,500
60000100,attackCount,4
60000100,mobCount,10
60000100,iceGageCon,40
60000100,prop,100
60000100,dot,200
60000100,dotInterval,1
60000100,dotTime,5
60000103,maxLevel,1
60000103,mpCon,0
60000103,damage,900
60000103,iceGageCon,5
60000103,mobCount,10
60000103,prop,20
60000103,time,1
60000104,maxLevel,1
60000104,mobCount,10
60000104,mpCon,0
60000104,time,10
60000104,prop,50
60000104,x,2003
60000104,iceGageCon,60
60001105,maxLevel,1
60001105,morph,2003
60001105,mpCon,0
60001105,time,350
60001166,maxLevel,1
60001166,mpCon,0
60001166,damage,100
60001166,mobCount,4
60001166,bulletCount,5
60001166,time,5
60001166,prop,26+2*d(x/2)
60001166,ballDelay,90
60001166,ballDelay1,90
60001166,ballDelay2,90
60001166,ballDelay3,90
60001166,ballDelay4,90
60001166,ballDelay5,90
60001166,ballDelay6,90
60001166,ballDelay7,90
60001166,range,400
60001181,maxLevel,1
60001181,x,550
60001181,y,350
60000190,maxLevel,1
60000190,madX,5
60000190,padX,5
60000190,strX,5
60000190,dexX,5
60000190,intX,5
60000190,lukX,5
60001179,mpCon,0
60001179,maxLevel,1
60000180,maxLevel,1
60000180,time,600
60000180,x,600
60000180,indiePad,12
60000180,indieMad,12
60001216,maxLevel,1
60001216,pddX,200
60001216,mddX,200
60001216,accX,100
60001217,maxLevel,1
60001217,padX,5
60001217,cr,3
60001217,bdR,3
60001218,maxLevel,1
60001218,x,700
60001218,speed,40
60000219,maxLevel,1
60000219,actionSpeed,-1
60000219,psdSpeed,5
60000219,psdJump,10
60000219,prop,20
60000219,s,100
60000219,u,300
60000219,v,700
60000220,maxLevel,1
60000220,actionSpeed,-1
60000220,psdSpeed,30
60000220,psdJump,20
60000220,prop,20
60000220,s,100
60000220,u,300
60000220,v,900
60000220,w,500
60000221,maxLevel,1
60000221,actionSpeed,-1
60000221,psdSpeed,30
60000221,psdJump,15
60000221,prop,60
60000221,s,100
60000221,u,300
60000221,v,900
60000222,maxLevel,2
60000222,mhpR,5*x
60000222,y,1+x
60000222,s,100
60000222,u,300
60000222,v,700
60001225,maxLevel,1
60001225,x,15
60001229,maxLevel,1
60001229,mpCon,0
60001229,attackCount,10
60001229,mobCount,1
60001229,damage,x
60001229,x,-30
60001229,time,3
60001229,prop,100
60001251,maxLevel,1
60001296,maxLevel,1
60001296,mpCon,100
60001296,cooltime,600
60001296,x,400000000
60010012,maxLevel,20
60010012,x,x
60010012,y,x
60010012,z,x
60010073,maxLevel,30
60010073,x,x
60010073,y,x
60010073,z,x
60010074,maxLevel,1
60010074,x,20
60011085,mpCon,0
60011085,maxLevel,1
60010086,indiePad,5
60010086,maxLevel,1
60010086,time,600
60010086,indieMad,5
60010086,x,600
60011087,mpCon,0
60011087,maxLevel,1
60010088,maxLevel,1
60010088,time,600
60010088,x,600
60010088,indiePad,10
60010088,indieMad,10
60011090,mpCon,0
60011090,maxLevel,1
60010091,indiePad,5
60010091,maxLevel,1
60010091,time,600
60010091,indieMad,5
60010091,x,600
60011092,damage,1200
60011092,mobCount,15
60011092,maxLevel,1
60010093,maxLevel,1
60010093,damage,500
60010093,y,30
60010093,mobCount,6
60010093,z,20
60011094,damage,1500
60011094,mobCount,10
60011094,maxLevel,1
60011095,damage,300
60011095,mobCount,10
60011095,maxLevel,1
60010097,mpCon,0
60010097,damage,600
60010097,mobCount,10
60010097,maxLevel,1
60011098,mpCon,0
60011098,maxLevel,1
60011098,cooltime,5
60010099,damage,1200
60010099,mobCount,10
60010099,maxLevel,1
60010099,iceGageCon,20
60010099,prop,100
60010099,time,3
60010100,maxLevel,1
60010100,damage,500
60010100,attackCount,4
60010100,mobCount,10
60010100,iceGageCon,40
60010100,prop,100
60010100,dot,200
60010100,dotInterval,1
60010100,dotTime,5
60010103,maxLevel,1
60010103,mpCon,0
60010103,damage,900
60010103,iceGageCon,5
60010103,mobCount,10
60010103,prop,20
60010103,time,1
60010104,maxLevel,1
60010104,mobCount,10
60010104,mpCon,0
60010104,time,10
60010104,prop,50
60010104,x,2003
60010104,iceGageCon,60
60011105,maxLevel,1
60011105,morph,2002
60011105,mpCon,0
60011105,time,350
60011179,mpCon,0
60011179,maxLevel,1
60010180,maxLevel,1
60010180,time,600
60010180,x,600
60010180,indiePad,12
60010180,indieMad,12
60010190,maxLevel,1
60010190,madX,5
60010190,padX,5
60010190,strX,5
60010190,dexX,5
60010190,intX,5
60010190,lukX,5
60010202,maxLevel,6
60010202,x,x
60011214,maxLevel,1
60011214,mpCon,0
60011214,cooltime,180
60011214,time,90
60011214,prop,100
60011214,x,1
60011216,maxLevel,1
60011216,damage,60*x
60011216,mobCount,3
60011216,onActive,20
60010217,maxLevel,1
60010217,mastery,10
60011218,maxLevel,1
60011218,x,700
60011218,speed,40
60011219,maxLevel,2
60011219,indieDamR,30+30*x
60011219,time,10
60011219,cooltime,90
60011220,maxLevel,1
60011220,cooltime,600
60011220,x,400000002
60011222,maxLevel,1
60011222,cooltime,2
60011251,maxLevel,1
60021000,maxLevel,3
60021000,mpCon,1+2*x
60021000,fixdamage,-5+15*x
60021001,maxLevel,3
60021001,x,1
60021001,mpCon,5*x
60021001,time,10*x
60021001,speed,5*x
60021001,cooltime,60
60020002,maxLevel,3
60020002,x,100+5*x
60020002,y,100
60020012,maxLevel,20
60020012,x,x
60020012,y,x
60020012,z,x
60021068,maxLevel,1
60021068,mpCon,8
60021068,x,1100
60020073,maxLevel,30
60020073,x,x
60020073,y,x
60020073,z,x
60021085,mpCon,0
60021085,maxLevel,1
60020086,indiePad,5
60020086,maxLevel,1
60020086,time,600
60020086,indieMad,5
60020086,x,600
60021087,mpCon,0
60021087,maxLevel,1
60020088,maxLevel,1
60020088,time,600
60020088,x,600
60020088,indiePad,10
60020088,indieMad,10
60021090,mpCon,0
60021090,maxLevel,1
60020091,indiePad,5
60020091,maxLevel,1
60020091,time,600
60020091,indieMad,5
60020091,x,600
60021092,damage,1200
60021092,mobCount,15
60021092,maxLevel,1
60020093,maxLevel,1
60020093,x,100
60020093,y,50
60020093,z,20
60021094,damage,1500
60021094,mobCount,10
60021094,maxLevel,1
60021095,damage,300
60021095,mobCount,10
60021095,maxLevel,1
60020097,mpCon,0
60020097,damage,600
60020097,mobCount,10
60020097,maxLevel,1
60021098,mpCon,0
60021098,maxLevel,1
60021098,cooltime,5
60020099,damage,1200
60020099,mobCount,10
60020099,maxLevel,1
60020099,iceGageCon,20
60020099,prop,100
60020099,time,3
60020100,maxLevel,1
60020100,damage,500
60020100,attackCount,4
60020100,mobCount,10
60020100,iceGageCon,40
60020100,prop,100
60020100,dot,200
60020100,dotInterval,1
60020100,dotTime,5
60020103,maxLevel,1
60020103,mpCon,0
60020103,damage,900
60020103,iceGageCon,5
60020103,mobCount,10
60020103,prop,20
60020103,time,1
60020104,maxLevel,1
60020104,mobCount,10
60020104,mpCon,0
60020104,time,10
60020104,prop,50
60020104,x,2003
60020104,iceGageCon,60
60021105,maxLevel,1
60021105,morph,2003
60021105,mpCon,0
60021105,time,350
60021166,maxLevel,1
60021166,mpCon,0
60021166,damage,100
60021166,mobCount,4
60021166,bulletCount,5
60021166,time,5
60021166,prop,26+2*d(x/2)
60021166,ballDelay,90
60021166,ballDelay1,90
60021166,ballDelay2,90
60021166,ballDelay3,90
60021166,ballDelay4,90
60021166,ballDelay5,90
60021166,ballDelay6,90
60021166,ballDelay7,90
60021166,range,400
60021181,maxLevel,1
60021181,x,550
60021181,y,350
60020190,maxLevel,1
60020190,madX,5
60020190,padX,5
60020190,strX,5
60020190,dexX,5
60020190,intX,5
60020190,lukX,5
60021179,mpCon,0
60021179,maxLevel,1
60020180,maxLevel,1
60020180,time,600
60020180,x,600
60020180,indiePad,12
60020180,indieMad,12
60020216,disCountR,4
60020216,maxLevel,1
60021217,maxLevel,1
60021217,mpCon,100
60021217,cooltime,600
60021217,x,402000001
60020218,maxLevel,2
60020218,x,3*x
60020218,y,3*x
60021251,maxLevel,1
60021278,maxLevel,1
60021278,mpCon,5
60021278,damage,150
60021278,mobCount,4
60021278,attackCount,2
60021278,updatableTime,5000
60021279,maxLevel,1
60021279,damage,150
60021279,mobCount,6
60021279,attackCount,2
61001000,damage,50+x
61001000,mobCount,8
61001000,maxLevel,20
61001000,attackCount,3
61001000,x,5
61001000,mpCon,0
61001000,s,6
61001000,u,30+x
61001000,v,5
61001000,w,6
61001000,y,40+x
61001000,z,5
61001000,q,8
61001000,q2,140+x
61001000,s2,5
61001000,u2,10
61001000,v2,6
61001101,maxLevel,20
61001101,mpCon,6+u(x/5)
61001101,damage,110+3*x
61001101,attackCount,2
61001101,bulletCount,1
61001101,mobCount,6
61001101,ballDelay,90
61001101,ballDelay1,90
61001101,ballDelay2,90
61001101,w2,15
61001002,maxLevel,15
61001002,mpCon,25-x
61001002,x,350+20*x
61001002,y,315+10*x
61001002,speedMax,5+x
61001002,psdSpeed,5+x
61000003,maxLevel,10
61000003,pddX,20*x
61000003,mddX,20*x
61000003,prop,4*x
61001004,damage,30+x
61001004,attackCount,5
61001004,mobCount,6
61001004,maxLevel,20
61001004,mpCon,0
61001005,damage,40+x
61001005,attackCount,5
61001005,mobCount,6
61001005,maxLevel,20
61001005,mpCon,0
61100009,maxLevel,2
61100009,damR,20*x
61101100,maxLevel,20
61101100,mpCon,12+d(x/4)
61101100,damage,190+4*x
61101100,mobCount,8
61101100,attackCount,2
61101100,w2,15
61101101,maxLevel,10
61101101,mpCon,10+x
61101101,damage,160+9*x
61101101,mobCount,12
61101101,prop,20+6*x
61101101,time,2
61101002,maxLevel,20
61101002,mpCon,20+u(x/2)
61101002,damage,220+4*x
61101002,bulletCount,3
61101002,cooltime,10
61101002,attackCount,3
61101002,x,1
61101002,mobCount,3
61101004,maxLevel,20
61101004,indiePad,x
61101004,mpCon,10+x
61101004,time,12*x
61101004,x,-2
61100006,maxLevel,10
61100006,mastery,10+4*x
61100007,maxLevel,10
61100007,strX,2*x
61100007,mhpR,2*x
61100005,maxLevel,1
61100005,pddX,200
61100005,mddX,200
61100005,accX,100
61100008,maxLevel,1
61100008,padX,10
61100008,cr,2
61100008,bdR,5
61110015,maxLevel,2
61110015,damR,35*x
61111100,maxLevel,20
61111100,mpCon,15+x
61111100,damage,140+3*x
61111100,attackCount,40
61111100,z,-15-3*x
61111100,prop,20+x
61111100,x,1000
61111100,mobCount,8
61111100,time,15000
61111100,subTime,5
61111100,attackDelay,330
61111101,maxLevel,20
61111101,mpCon,20+u(x/2)
61111101,damage,200+4*x
61111101,mobCount,8
61111101,attackCount,2
61111101,prop,15+4*x
61111008,maxLevel,10
61111008,mpCon,20+2*x
61111008,morph,1200
61111008,time,60
61111008,speed,10
61111008,prop,100
61111008,indiePMdR,5+d(x/2)
61111008,u,60
61111008,w,10+d(x/2)
61111008,jump,20
61111002,maxLevel,15
61111002,damage,310+6*x
61111002,mpCon,20+x
61111002,time,15+3*x
61111002,mobCount,8
61111002,prop,30+3*x
61111002,subTime,3
61111002,x,-30
61111003,maxLevel,20
61111003,mpCon,20+x
61111003,time,12*x
61111003,terR,3*x
61111003,asrR,3*x
61111003,x,5+d(x/2)
61111003,y,5+x
61110004,maxLevel,20
61110004,padR,10+x
61110004,pdR,x
61110004,cr,x
61110006,maxLevel,5
61110006,x,x
61110006,y,14000-2000*x
61110006,w,14-2*x
61110007,maxLevel,10
61110007,strX,3*x
61110007,mhpR,3*x
61110211,maxLevel,20
61110211,mpCon,20+u(x/2)
61110211,damage,220+4*x
61110211,bulletCount,3
61110211,cooltime,10
61110211,attackCount,4
61110211,x,3
61110211,mobCount,3
61110212,damage,140+x
61110212,mobCount,8
61110212,maxLevel,20
61110212,attackCount,5
61110212,mpCon,0
61111113,maxLevel,20
61111113,mpCon,15+x
61111113,damage,140+3*x
61111113,attackCount,40
61111113,z,-15-3*x
61111113,prop,20+x
61111113,x,1000
61111113,mobCount,8
61111113,time,15000
61111113,subTime,5
61111113,attackDelay,330
61111113,w2,15
61111114,maxLevel,10
61111114,mpCon,0
61111114,x,400
61111114,y,800
61110005,maxLevel,1
61110005,pddX,200
61110005,mddX,200
61110005,accX,100
61110005,x,3
61110010,maxLevel,1
61110010,padX,15
61110010,cr,5
61110010,bdR,5
61110010,x,5
61111215,maxLevel,20
61111215,mpCon,6+u(x/5)
61111215,damage,110+3*x
61111215,attackCount,2
61111215,bulletCount,1
61111215,mobCount,6
61111215,ballDelay,90
61111215,ballDelay1,90
61111215,ballDelay2,90
61111216,maxLevel,20
61111216,mpCon,12+d(x/4)
61111216,damage,190+4*x
61111216,mobCount,8
61111216,attackCount,2
61111217,maxLevel,10
61111217,mpCon,10+x
61111217,damage,160+9*x
61111217,mobCount,12
61111217,prop,20+6*x
61111217,time,2
61111218,maxLevel,20
61111218,mpCon,15+x
61111218,damage,140+3*x
61111218,attackCount,40
61111218,z,-15-3*x
61111218,prop,20+x
61111218,x,1000
61111218,mobCount,8
61111218,time,15000
61111218,subTime,5
61111218,attackDelay,330
61111219,maxLevel,20
61111219,mpCon,20+u(x/2)
61111219,damage,200+4*x
61111219,mobCount,8
61111219,attackCount,2
61111219,prop,15+4*x
61111220,maxLevel,15
61111220,damage,310+6*x
61111220,mpCon,20+x
61111220,time,15+3*x
61111220,mobCount,8
61111220,prop,30+3*x
61111220,subTime,3
61111220,x,-30
61111221,maxLevel,15
61111221,mpCon,25-x
61111221,x,350+20*x
61111221,y,315+10*x
61120020,maxLevel,6
61120020,damR,15*x
61121100,maxLevel,30
61121100,mpCon,20+x
61121100,attackCount,9
61121100,mobCount,1
61121100,damage,270+2*x
61121100,x,-30
61121100,time,3
61121100,prop,100
61121100,v,30+x
61121100,w,11
61121100,y,270+2*x
61121100,z,3
61121100,w2,15
61121201,maxLevel,30
61121201,mpCon,30+x
61121201,attackCount,11
61121201,mobCount,3
61121201,damage,270+2*x
61121201,x,-30
61121201,time,3
61121201,prop,100
61121102,maxLevel,30
61121102,mpCon,20+x
61121102,damage,340+7*x
61121102,attackCount,7
61121102,mobCount,12
61121102,prop,0
61121102,v,30+x
61121102,w,9
61121102,y,340+7*x
61121102,z,12
61121102,x,0
61121102,w2,15
61121102,cooltime,5
61121203,maxLevel,30
61121203,mpCon,30+x
61121203,damage,340+7*x
61121203,attackCount,9
61121203,mobCount,12
61121203,prop,0
61121203,cooltime,5
61121026,x,60
61121026,maxLevel,30
61121026,cooltime,8
61121104,maxLevel,20
61121104,mpCon,20+5*u(x/4)
61121104,damage,140+8*x
61121104,attackCount,5
61121104,mobCount,12
61121104,w,105+6*x
61121104,x,4
61121104,y,12
61121104,w2,15
61121124,maxLevel,20
61121124,mpCon,20+5*u(x/4)
61121124,damage,140+8*x
61121124,attackCount,5
61121124,mobCount,12
61121124,w,105+6*x
61121124,x,4
61121124,y,12
61121124,w2,15
61121105,maxLevel,20
61121105,mpCon,30+2*x
61121105,attackCount,8
61121105,mobCount,15
61121105,damage,220+4*x
61121105,cooltime,40-x
61121105,time,20
61121105,subTime,1200
61120007,maxLevel,30
61120007,mpCon,30+x
61120007,damage,310+3*x
61120007,bulletCount,5
61120007,cooltime,10
61120007,attackCount,4
61120007,x,2
61120007,mobCount,5
61120007,padX,2*u(x/3)
61120008,maxLevel,10
61120008,mpCon,20+2*x
61120008,morph,1201
61120008,time,60
61120008,speed,10
61120008,prop,100
61120008,indiePMdR,10+d(x/2)
